user_id,items_count,recommend_percentage,gasto_user
76561198077796794,0,100.0,0.0
76561198077797090,1,100.0,0.0
76561198077797167,0,100.0,0.0
76561198077797316,17,100.0,80.92
76561198077797943,2,100.0,9.99
76561198077798079,40,100.0,209.89
76561198077798642,13,100.0,122.92
76561198077798678,55,100.0,747.52
76561198077799548,31,100.0,222.85
76561198077799578,0,100.0,0.0
76561198077799976,16,100.0,30.97
76561198077799989,0,100.0,0.0
76561198077800490,0,100.0,0.0
76561198077800647,8,100.0,159.92
76561198077800976,118,100.0,4311.75
76561198077801171,12,100.0,224.88
76561198077801613,77,100.0,1059.24
76561198077802124,4,100.0,81.96
76561198077802649,1,100.0,0.0
76561198077803539,28,100.0,165.88
76561198077804692,0,100.0,0.0
76561198077804963,0,100.0,0.0
76561198077805024,39,100.0,1033.52
76561198077805466,0,100.0,0.0
76561198077805694,0,100.0,0.0
76561198077806036,69,100.0,743.56
76561198077806067,0,100.0,0.0
76561198077806551,182,100.0,1969.67
76561198077806555,3,100.0,9.99
76561198077806741,21,100.0,152.88
76561198077807673,35,100.0,390.74
76561198077807815,36,100.0,559.7099999999999
76561198077809785,46,100.0,221.18
76561198077811662,136,0.0,1282.08
76561198077811980,44,100.0,1091.4
76561198077812016,1,100.0,0.0
76561198077812755,14,100.0,134.94
76561198077813843,28,100.0,39.96
76561198077813889,11,100.0,69.95
76561198077814743,3,100.0,0.0
76561198077815693,14,100.0,90.91
76561198077815717,0,100.0,0.0
76561198077816231,12,100.0,64.94
76561198077816464,46,100.0,459.79
76561198077817318,0,100.0,0.0
76561198077818232,174,100.0,9366.21
76561198077818457,5,100.0,19.99
76561198077820202,43,100.0,524.68
76561198077820528,0,100.0,0.0
76561198077820683,15,100.0,212.76
76561198077820909,46,100.0,1142.31
76561198077820914,0,100.0,0.0
76561198077822642,84,100.0,1083.41
76561198077826701,0,100.0,0.0
76561198077828707,69,100.0,929.4499999999999
76561198077829974,140,100.0,1649.93
76561198077831840,0,100.0,0.0
76561198077832734,12,100.0,134.91
76561198077832800,26,100.0,70.42
76561198077845658,36,100.0,49.97
76561198077848072,21,100.0,0.0
76561198077849410,110,100.0,749.67
76561198077853581,0,0.0,0.0
76561198077862586,22,100.0,523.76
76561198077869373,36,100.0,469.76
76561198077871850,52,100.0,560.6
76561198077872547,0,100.0,0.0
76561198077874512,0,100.0,0.0
76561198077877310,0,100.0,0.0
76561198077878552,69,75.0,1354.0
76561198077878834,8,100.0,0.0
76561198077880051,0,100.0,0.0
76561198077881537,19,100.0,29.97
76561198077882964,0,100.0,0.0
76561198077883346,6,100.0,24.98
76561198077883580,0,100.0,0.0
76561198077884246,0,100.0,0.0
76561198077884261,4,100.0,0.0
76561198077884588,62,100.0,974.51
76561198077886142,42,100.0,1205.24
76561198077886411,0,100.0,0.0
76561198077888551,0,100.0,0.0
76561198077888594,97,100.0,4169.68
76561198077888762,0,100.0,0.0
76561198077889162,56,100.0,3002.36
76561198077890575,0,100.0,0.0
76561198077890964,6,100.0,19.99
76561198077893965,174,87.5,17037.2
76561198077894238,9,100.0,180.9
76561198077895116,0,100.0,0.0
76561198077895731,102,100.0,1060.32
76561198077896466,35,100.0,379.74
76561198077897284,22,100.0,399.87
76561198077898472,2,100.0,19.99
76561198077898499,0,100.0,0.0
76561198077898598,142,50.0,3088.18
76561198077899804,0,100.0,0.0
76561198077901784,35,100.0,266.82
76561198077902004,1,100.0,14.99
76561198077902182,0,100.0,0.0
76561198077903313,45,100.0,576.72
76561198077903494,26,100.0,19.99
76561198077903496,59,100.0,775.3100000000001
76561198077904979,7,100.0,59.95
76561198077905255,1,100.0,0.0
76561198077906892,0,100.0,0.0
76561198077907934,2,100.0,9.99
76561198077908534,6,100.0,0.0
76561198077910086,37,100.0,500.48
76561198077911827,79,100.0,1142.08
76561198077913456,4,100.0,49.97
76561198077913674,10,100.0,29.97
76561198077913717,24,100.0,280.85
76561198077913919,0,100.0,0.0
76561198077914107,0,100.0,0.0
76561198077915186,4,100.0,19.99
76561198077915637,47,100.0,526.6899999999999
76561198077916055,0,100.0,0.0
76561198077916871,0,100.0,0.0
76561198077917075,104,100.0,908.71
76561198077918098,0,100.0,0.0
76561198077922051,2,100.0,14.99
76561198077924123,28,100.0,364.85
76561198077924219,0,100.0,0.0
76561198077929256,0,100.0,0.0
76561198077930540,0,100.0,0.0
76561198077931910,0,100.0,0.0
76561198077935864,48,100.0,555.6899999999999
76561198077952813,12,100.0,74.95
76561198077956606,25,100.0,139.93
76561198077958724,28,100.0,230.84
76561198077959011,7,100.0,0.0
76561198077959436,1,100.0,0.0
76561198077966593,20,100.0,204.93
76561198077966946,3,100.0,19.99
76561198077967935,37,100.0,245.85
76561198077968717,11,100.0,34.97
76561198077970864,54,100.0,543.64
76561198077971454,58,100.0,448.71
76561198077973512,0,100.0,0.0
76561198077974055,10,100.0,99.94
76561198077975515,59,100.0,597.67
76561198077976420,1,100.0,0.0
76561198077976460,0,100.0,0.0
76561198077979593,20,100.0,84.95
76561198077980817,0,100.0,0.0
76561198077981736,43,100.0,413.69
76561198077982319,143,100.0,1722.72
76561198077983634,47,100.0,227.86
76561198077984161,1,100.0,0.0
76561198077984291,0,100.0,0.0
76561198077984921,14,100.0,150.9
76561198077985031,46,100.0,79.94999999999999
76561198077986509,8,100.0,119.93
76561198077989659,18,100.0,299.86
76561198077991546,11,100.0,44.93
76561198077992470,25,100.0,50.94
76561198077992843,54,100.0,327.34000000000003
76561198077993638,88,100.0,1290.21
76561198077993857,59,50.0,847.6
76561198077994748,0,100.0,0.0
76561198077995028,46,100.0,488.78000000000003
76561198077995526,85,100.0,1070.3899999999999
76561198077996814,17,100.0,189.88
76561198077997574,85,100.0,769.41
76561198078000238,5,100.0,14.99
76561198078001846,66,100.0,521.61
76561198078003443,27,100.0,159.92000000000002
76561198078003804,8,100.0,14.99
76561198078007369,0,100.0,0.0
76561198078009286,0,100.0,0.0
76561198078010409,5,100.0,34.98
76561198078015082,0,100.0,0.0
76561198078017141,31,100.0,339.87
76561198078017438,170,100.0,1402.1299999999999
76561198078019515,15,100.0,184.94
76561198078024078,0,100.0,0.0
76561198078027484,31,100.0,239.88
76561198078029864,8,100.0,79.95
76561198078030555,9,100.0,89.94999999999999
76561198078032857,34,100.0,129.95
76561198078038535,17,100.0,34.98
76561198078039774,1,100.0,0.0
76561198078042476,4,100.0,0.0
76561198078042587,0,100.0,0.0
76561198078042624,0,100.0,0.0
76561198078043002,16,100.0,44.95
76561198078043427,0,100.0,0.0
76561198078045064,15,100.0,9.99
76561198078045376,0,100.0,0.0
76561198078045889,0,100.0,0.0
76561198078045921,15,100.0,209.88
76561198078048815,18,100.0,197.85
76561198078049835,32,100.0,0.0
76561198078051841,99,100.0,867.56
76561198078052595,0,100.0,0.0
76561198078052882,18,100.0,209.89000000000001
76561198078052926,17,100.0,109.94999999999999
76561198078052952,64,100.0,836.5699999999999
76561198078053067,5,100.0,14.99
76561198078053476,37,100.0,499.75
76561198078054733,45,100.0,374.82
76561198078054851,0,100.0,0.0
76561198078055645,4,100.0,39.97
76561198078056272,24,100.0,24.98
76561198078057739,1,100.0,0.0
76561198078059717,16,100.0,32.97
76561198078060145,49,100.0,440.7
76561198078060788,1,100.0,0.0
76561198078061206,62,100.0,608.58
76561198078062673,42,100.0,224.82
76561198078062945,69,100.0,821.43
76561198078063681,38,100.0,33.95
76561198078065300,88,100.0,1149.37
76561198078065343,6,100.0,39.97
76561198078067524,0,100.0,0.0
76561198078069058,35,100.0,218.83
76561198078069199,82,0.0,1151.48
76561198078069757,10,100.0,199.88
76561198078070045,0,100.0,0.0
76561198078072180,14,100.0,39.93
76561198078072214,151,100.0,689.59
76561198078072918,75,100.0,876.27
76561198078073130,25,100.0,240.79999999999998
76561198078073340,24,100.0,174.92
76561198078073381,64,100.0,701.66
76561198078074467,40,100.0,114.88
76561198078075115,12,100.0,94.96000000000001
76561198078075121,7,100.0,109.94999999999999
76561198078075160,2,100.0,29.99
76561198078075495,84,100.0,1535.04
76561198078075634,19,100.0,309.8
76561198078076075,0,100.0,0.0
76561198078076443,4,100.0,9.99
76561198078076576,7,100.0,104.96000000000001
76561198078077340,59,100.0,351.21
76561198078077688,104,100.0,1347.27
76561198078078491,24,100.0,289.8
76561198078081351,83,100.0,638.56
76561198078081680,56,100.0,287.83
76561198078082692,74,100.0,1138.34
76561198078084599,30,100.0,237.89000000000001
76561198078085336,59,100.0,476.69
76561198078087345,1,100.0,14.99
76561198078098343,13,100.0,74.94999999999999
76561198078100122,0,100.0,0.0
76561198078111334,1,100.0,14.99
76561198078111795,19,100.0,112.91
76561198078112264,217,100.0,1676.81
76561198078114718,24,100.0,115.92999999999999
76561198078116394,0,100.0,0.0
76561198078117290,71,100.0,420.79
76561198078117451,0,100.0,0.0
76561198078119248,35,100.0,450.82
76561198078121191,15,100.0,59.99
76561198078123204,25,100.0,19.98
76561198078128803,54,66.66666666666666,1208.28
76561198078130875,0,100.0,0.0
76561198078130989,3,100.0,24.98
76561198078132033,4,100.0,44.96
76561198078135823,63,100.0,1231.26
76561198078136611,5,100.0,29.979999999999997
76561198078138335,148,100.0,2091.95
76561198078138926,24,100.0,175.87
76561198078139612,23,100.0,344.87
76561198078141658,0,100.0,0.0
76561198078141904,136,50.0,3875.42
76561198078142934,33,100.0,160.91
76561198078144206,110,100.0,935.36
76561198078145188,0,100.0,0.0
76561198078145566,0,100.0,0.0
76561198078147424,90,100.0,3139.0499999999997
76561198078148146,3,100.0,0.0
76561198078148541,21,100.0,59.959999999999994
76561198078148636,11,100.0,84.97
76561198078148720,62,100.0,424.76
76561198078149713,0,100.0,0.0
76561198078150233,0,100.0,0.0
76561198078151013,2,100.0,9.99
76561198078152110,10,100.0,80.92
76561198078152279,9,100.0,57.44
76561198078153932,0,100.0,0.0
76561198078154199,58,100.0,609.79
76561198078154354,97,100.0,1686.8799999999999
76561198078155249,10,100.0,54.97
76561198078155892,48,100.0,604.72
76561198078156541,3,100.0,0.0
76561198078158380,76,100.0,477.55
76561198078158959,19,100.0,109.92999999999999
76561198078160029,13,100.0,34.98
76561198078160101,23,100.0,1026.54
76561198078163471,3,100.0,59.99
76561198078163545,0,100.0,0.0
76561198078164262,0,100.0,0.0
76561198078166250,7,100.0,95.94
76561198078167501,49,50.0,831.34
76561198078173093,18,100.0,189.89000000000001
76561198078173302,2,100.0,14.99
76561198078173866,31,100.0,152.9
76561198078177761,0,100.0,0.0
76561198078184716,8,100.0,24.98
76561198078190076,0,100.0,0.0
76561198078194423,50,100.0,795.5699999999999
76561198078196050,50,100.0,179.92000000000002
76561198078200087,13,100.0,14.99
76561198078205030,33,100.0,370.8
76561198078205345,45,100.0,444.76
76561198078207156,18,100.0,229.89
76561198078207751,7,100.0,54.96
76561198078209547,20,100.0,337.84999999999997
76561198078210923,0,100.0,0.0
76561198078211570,83,100.0,1017.41
76561198078212818,372,100.0,4480.28
76561198078213118,65,100.0,686.67
76561198078216105,2,100.0,19.99
76561198078217478,13,100.0,112.91999999999999
76561198078217913,119,100.0,1343.08
76561198078218417,24,100.0,326.84999999999997
76561198078219419,18,100.0,9.99
76561198078221158,0,100.0,0.0
76561198078222108,0,100.0,0.0
76561198078222206,16,100.0,34.95
76561198078222266,23,100.0,145.86
76561198078222320,14,100.0,210.89
76561198078223097,34,100.0,44.96
76561198078223871,8,100.0,49.96
76561198078228073,33,100.0,194.91
76561198078228209,24,100.0,209.93
76561198078232008,0,100.0,0.0
76561198078232371,69,100.0,1266.2
76561198078232448,0,100.0,0.0
76561198078232689,21,100.0,200.88
76561198078233208,21,100.0,319.86
76561198078233712,7,100.0,109.94999999999999
76561198078238323,2,100.0,29.99
76561198078238658,2,100.0,0.0
76561198078239253,48,100.0,687.67
76561198078240539,0,100.0,0.0
76561198078241519,0,100.0,0.0
76561198078242330,3,100.0,0.0
76561198078242573,0,100.0,0.0
76561198078243949,64,100.0,438.76
76561198078245095,1,100.0,0.0
76561198078246064,140,100.0,3438.4
76561198078247224,2,100.0,0.0
76561198078248279,21,100.0,131.89000000000001
76561198078252676,15,100.0,109.92
76561198078254684,1,100.0,0.0
76561198078261667,27,100.0,319.8
76561198078264931,84,100.0,728.5799999999999
76561198078265170,4,100.0,19.99
76561198078267210,20,100.0,86.92
76561198078267537,5,100.0,1.99
76561198078269157,7,100.0,9.99
76561198078272299,27,100.0,39.98
76561198078275863,12,100.0,94.97
76561198078284615,6,100.0,72.95
76561198078285555,51,100.0,647.6
76561198078289295,23,100.0,115.91
76561198078292204,0,100.0,0.0
76561198078293081,88,100.0,1569.27
76561198078293410,108,100.0,1462.21
76561198078294110,0,100.0,0.0
76561198078294706,40,100.0,226.83
76561198078295980,74,100.0,871.47
76561198078296091,0,100.0,0.0
76561198078297938,24,100.0,9.99
76561198078300370,11,100.0,74.94999999999999
76561198078300797,46,100.0,392.79
76561198078301258,86,100.0,1073.3
76561198078302091,3,100.0,9.99
76561198078305836,23,100.0,118.88
76561198078309023,0,100.0,0.0
76561198078310429,33,100.0,199.86
76561198078313296,74,100.0,874.53
76561198078313354,35,100.0,339.79999999999995
76561198078313841,24,100.0,572.73
76561198078315043,0,100.0,0.0
76561198078316443,4,100.0,0.0
76561198078317599,0,0.0,0.0
76561198078317972,60,100.0,839.61
76561198078319725,49,100.0,634.71
76561198078320001,34,100.0,358.79
76561198078320166,119,100.0,1479.42
76561198078321104,4,100.0,12.98
76561198078321186,1,100.0,0.0
76561198078321289,24,100.0,289.85
76561198078321910,35,100.0,418.78999999999996
76561198078322180,30,100.0,128.89
76561198078325099,53,100.0,594.1899999999999
76561198078326213,2,100.0,0.0
76561198078326396,107,100.0,1134.71
76561198078327562,19,100.0,284.65
76561198078334132,58,100.0,341.76
76561198078334750,18,100.0,167.87
76561198078334800,0,100.0,0.0
76561198078334888,21,100.0,179.9
76561198078336140,25,100.0,207.89
76561198078337647,16,100.0,149.93
76561198078338479,5,100.0,19.99
76561198078338976,16,100.0,81.97
76561198078340784,0,100.0,0.0
76561198078348829,17,100.0,84.91
76561198078353349,54,100.0,345.81
76561198078360508,63,100.0,584.68
76561198078360848,25,100.0,39.97
76561198078360943,0,100.0,0.0
76561198078362188,15,100.0,162.93
76561198078365020,0,100.0,0.0
76561198078366420,29,100.0,437.75
76561198078367293,26,100.0,124.89
76561198078370241,71,100.0,259.89
76561198078370896,14,100.0,109.91
76561198078372318,0,100.0,0.0
76561198078372702,0,100.0,0.0
76561198078373650,48,100.0,226.84
76561198078374485,16,100.0,39.97
76561198078375725,3,100.0,0.0
76561198078376268,0,100.0,0.0
76561198078376842,13,100.0,127.91
76561198078377030,29,100.0,309.82
76561198078378127,109,100.0,796.51
76561198078378861,6,100.0,9.99
76561198078379139,48,100.0,517.68
76561198078379550,2,100.0,0.0
76561198078381467,91,71.42857142857143,3770.83
76561198078381571,28,100.0,142.88
76561198078384015,26,100.0,252.82999999999998
76561198078385427,1,100.0,0.0
76561198078385725,17,100.0,229.87
76561198078385816,5,100.0,4.99
76561198078387416,0,100.0,0.0
76561198078387492,79,100.0,788.46
76561198078387702,0,100.0,0.0
76561198078387837,0,100.0,0.0
76561198078387981,68,100.0,542.63
76561198078388510,0,100.0,0.0
76561198078389003,68,100.0,921.54
76561198078389302,0,100.0,0.0
76561198078390373,51,100.0,426.68
76561198078391383,0,100.0,0.0
76561198078391680,13,100.0,49.95
76561198078392578,48,100.0,1511.07
76561198078393146,7,100.0,59.96
76561198078393152,0,100.0,0.0
76561198078395482,111,100.0,1438.6299999999999
76561198078395663,1,100.0,9.99
76561198078397452,7,100.0,24.979999999999997
76561198078397741,28,100.0,191.86
76561198078398743,47,100.0,444.7
76561198078399367,0,100.0,0.0
76561198078399370,0,100.0,0.0
76561198078399474,75,100.0,905.46
76561198078403872,73,100.0,545.62
76561198078404194,137,100.0,1242.24
76561198078406410,10,100.0,0.0
76561198078407129,1,100.0,19.99
76561198078408109,6,100.0,44.98
76561198078409338,36,100.0,19.99
76561198078409949,0,100.0,0.0
76561198078411167,42,100.0,179.84
76561198078411307,34,100.0,34.98
76561198078413834,27,100.0,235.85999999999999
76561198078413940,83,100.0,1157.37
76561198078414250,0,100.0,0.0
76561198078414271,0,100.0,0.0
76561198078414685,0,100.0,0.0
76561198078414776,1,100.0,0.0
76561198078416112,6,100.0,29.979999999999997
76561198078416498,28,100.0,354.81
76561198078417189,24,100.0,250.84
76561198078420173,12,100.0,0.0
76561198078420967,36,100.0,434.78999999999996
76561198078422463,0,100.0,0.0
76561198078428212,30,100.0,9.99
76561198078429786,90,100.0,2262.44
76561198078431109,17,100.0,87.97
76561198078434801,15,100.0,64.95
76561198078438987,9,100.0,0.0
76561198078439456,79,100.0,1463.06
76561198078453500,21,100.0,49.97
76561198078453872,12,100.0,149.96
76561198078455236,0,100.0,0.0
76561198078458088,6,100.0,39.98
76561198078462593,45,100.0,416.76
76561198078465949,13,100.0,70.93
76561198078468412,21,100.0,87.94
76561198078471869,0,100.0,0.0
76561198078477679,137,100.0,1558.53
76561198078478151,23,100.0,180.88
76561198078478489,0,100.0,0.0
76561198078479051,6,100.0,84.95
76561198078480900,13,100.0,54.96
76561198078482884,42,100.0,1303.0
76561198078482983,3,100.0,24.97
76561198078486737,48,100.0,595.66
76561198078490902,29,100.0,9.99
76561198078493105,51,100.0,780.68
76561198078493143,18,100.0,93.93
76561198078493437,36,100.0,229.87
76561198078493976,29,100.0,229.9
76561198078494038,21,100.0,219.91
76561198078494544,0,100.0,0.0
76561198078496387,69,100.0,758.51
76561198078497059,4,100.0,54.96
76561198078497791,0,100.0,0.0
76561198078497954,0,100.0,0.0
76561198078498887,61,100.0,478.71
76561198078499100,0,100.0,0.0
76561198078499306,0,100.0,0.0
76561198078499380,10,100.0,57.95
76561198078499420,0,100.0,0.0
76561198078500090,128,100.0,1915.04
76561198078500480,0,100.0,0.0
76561198078501130,46,100.0,506.64
76561198078501363,72,100.0,717.6
76561198078502468,0,100.0,0.0
76561198078502651,0,100.0,0.0
76561198078505411,0,100.0,0.0
76561198078506277,0,100.0,0.0
76561198078506803,1,100.0,0.0
76561198078507625,79,100.0,836.54
76561198078509867,248,100.0,2260.65
76561198078510063,48,100.0,462.72999999999996
76561198078510442,29,100.0,318.78
76561198078511369,0,100.0,0.0
76561198078512966,0,100.0,0.0
76561198078513713,0,100.0,0.0
76561198078515077,1,100.0,0.0
76561198078515384,69,100.0,481.71
76561198078515601,3,100.0,59.97
76561198078515666,39,100.0,305.82
76561198078516155,97,100.0,495.73
76561198078516755,0,100.0,0.0
76561198078517660,0,100.0,0.0
76561198078517702,5,100.0,19.99
76561198078518593,0,100.0,0.0
76561198078519174,26,100.0,85.92
76561198078520708,0,100.0,0.0
76561198078521749,64,100.0,465.73
76561198078523214,2,100.0,24.98
76561198078523371,0,100.0,0.0
76561198078523769,1,100.0,0.0
76561198078524205,54,100.0,314.85
76561198078524860,97,100.0,2167.56
76561198078527626,23,100.0,356.78
76561198078529601,75,100.0,1171.39
76561198078529977,1,100.0,0.0
76561198078530143,47,0.0,288.77
76561198078530481,133,100.0,1187.15
76561198078530703,19,100.0,110.92
76561198078532860,0,100.0,0.0
76561198078533689,27,100.0,299.81
76561198078535339,41,100.0,412.74
76561198078538625,32,100.0,247.8
76561198078545746,0,100.0,0.0
76561198078546874,0,100.0,0.0
76561198078549047,3,100.0,19.98
76561198078550529,37,100.0,155.92
76561198078552000,22,100.0,19.99
76561198078553414,0,100.0,0.0
76561198078556148,10,100.0,14.99
76561198078557312,5,100.0,0.0
76561198078562678,98,100.0,4491.81
76561198078563350,0,100.0,0.0
76561198078565295,1,100.0,19.99
76561198078568242,14,100.0,104.96000000000001
76561198078570525,20,100.0,225.84
76561198078570665,21,100.0,104.92
76561198078572887,0,100.0,0.0
76561198078573640,7,100.0,34.98
76561198078574706,3,100.0,0.0
76561198078575349,22,100.0,19.97
76561198078580381,136,100.0,2007.58
76561198078580440,1,100.0,0.0
76561198078581616,0,100.0,0.0
76561198078582860,13,100.0,74.95
76561198078583074,33,100.0,392.56
76561198078584463,40,100.0,3701.68
76561198078585158,27,100.0,329.83
76561198078585492,36,100.0,173.88
76561198078585802,20,100.0,227.88
76561198078586370,0,50.0,0.0
76561198078587197,92,100.0,988.42
76561198078587768,7,100.0,54.97
76561198078588717,1,100.0,0.0
76561198078589899,36,100.0,475.54
76561198078591921,10,100.0,109.92
76561198078592059,0,100.0,0.0
76561198078594683,0,100.0,0.0
76561198078595101,119,100.0,11681.359999999999
76561198078595183,0,100.0,0.0
76561198078596674,18,100.0,194.93
76561198078597630,12,100.0,24.98
76561198078599697,33,100.0,214.87
76561198078601271,13,100.0,168.91
76561198078601686,36,100.0,84.97
76561198078602692,1,100.0,0.0
76561198078602933,50,100.0,48.95
76561198078603330,1,100.0,0.0
76561198078604785,18,100.0,89.95
76561198078604887,32,100.0,204.33
76561198078605101,13,100.0,269.86
76561198078605287,16,100.0,222.87
76561198078607424,7,100.0,114.95
76561198078608332,13,100.0,9.98
76561198078609572,0,100.0,0.0
76561198078610122,219,100.0,1895.73
76561198078611266,0,100.0,0.0
76561198078611451,13,100.0,34.98
76561198078612742,8,100.0,91.94
76561198078614334,12,100.0,89.95
76561198078615468,0,100.0,0.0
76561198078617407,23,100.0,49.97
76561198078619300,9,100.0,24.98
76561198078620810,1,100.0,0.0
76561198078623546,15,100.0,289.91
76561198078625585,299,100.0,2738.93
76561198078627011,0,100.0,0.0
76561198078628222,20,100.0,94.95
76561198078628977,207,100.0,1912.6499999999999
76561198078632107,2,100.0,0.0
76561198078637246,2,100.0,1.99
76561198078641610,0,100.0,0.0
76561198078646194,18,100.0,74.94
76561198078646915,36,100.0,1148.46
76561198078649427,84,100.0,4244.96
76561198078649960,30,100.0,144.94
76561198078650370,8,100.0,64.96000000000001
76561198078650535,11,100.0,1.99
76561198078650615,0,100.0,0.0
76561198078653140,90,100.0,1120.24
76561198078653482,5,100.0,9.99
76561198078657271,1,100.0,0.0
76561198078659459,63,100.0,720.5899999999999
76561198078659638,126,100.0,1834.04
76561198078663515,15,100.0,89.97
76561198078665145,13,100.0,125.91
76561198078665679,0,100.0,0.0
76561198078666775,11,100.0,39.96
76561198078668022,116,0.0,976.41
76561198078668446,39,100.0,177.88
76561198078668581,2,100.0,9.99
76561198078668728,12,100.0,119.92
76561198078670002,25,100.0,114.92999999999999
76561198078670475,84,100.0,698.41
76561198078670623,48,100.0,837.4399999999999
76561198078672946,57,100.0,428.79
76561198078673176,6,100.0,82.95
76561198078674066,45,100.0,509.75
76561198078674979,37,100.0,122.9
76561198078678112,33,100.0,277.87
76561198078678580,34,100.0,452.79
76561198078678934,35,100.0,474.71
76561198078679059,203,100.0,1622.03
76561198078687255,36,100.0,424.78
76561198078691437,54,100.0,387.22
76561198078693042,8,100.0,134.96
76561198078694125,86,100.0,1183.46
76561198078694714,21,100.0,90.92999999999999
76561198078695037,18,100.0,144.96
76561198078697048,39,100.0,258.81
76561198078698003,55,100.0,467.69
76561198078699095,0,100.0,0.0
76561198078699107,19,100.0,64.96
76561198078704796,2,100.0,19.98
76561198078706117,8,100.0,99.92999999999999
76561198078707325,59,100.0,515.67
76561198078711712,3,100.0,19.99
76561198078712087,0,100.0,0.0
76561198078716488,34,100.0,99.93
76561198078718591,106,100.0,541.01
76561198078718666,0,100.0,0.0
76561198078723800,4,100.0,14.99
76561198078724454,74,100.0,898.41
76561198078725425,0,100.0,0.0
76561198078727867,140,100.0,1419.23
76561198078730600,0,100.0,0.0
76561198078730659,42,100.0,109.92
76561198078732258,0,100.0,0.0
76561198078732490,7,100.0,54.96
76561198078732983,0,100.0,0.0
76561198078733462,18,100.0,49.97
76561198078733772,13,100.0,57.95
76561198078735648,30,100.0,374.78999999999996
76561198078738103,33,100.0,195.85
76561198078738809,8,100.0,39.96
76561198078739112,4,100.0,24.98
76561198078739278,0,100.0,0.0
76561198078740076,0,100.0,0.0
76561198078741405,3,100.0,9.99
76561198078742054,23,100.0,169.91
76561198078742342,54,100.0,415.65
76561198078745083,9,100.0,94.94
76561198078745897,0,100.0,0.0
76561198078746179,2,100.0,14.99
76561198078747139,80,100.0,875.46
76561198078748409,5,100.0,24.97
76561198078749140,10,100.0,94.95
76561198078749175,18,100.0,79.92999999999999
76561198078749807,27,100.0,94.94
76561198078750018,31,100.0,394.78
76561198078750293,43,100.0,442.71
76561198078750306,6,100.0,59.95
76561198078751822,69,100.0,463.65999999999997
76561198078752187,0,100.0,0.0
76561198078752334,8,100.0,14.99
76561198078753023,57,100.0,640.6
76561198078754047,10,100.0,9.99
76561198078754139,4,100.0,14.98
76561198078754407,0,100.0,0.0
76561198078761748,4,100.0,19.99
76561198078762693,0,100.0,0.0
76561198078763729,30,100.0,409.78000000000003
76561198078764700,57,100.0,624.72
76561198078765185,42,100.0,1064.28
76561198078767172,0,100.0,0.0
76561198078767215,46,100.0,348.81
76561198078767295,76,100.0,2329.14
76561198078770573,0,100.0,0.0
76561198078772605,36,100.0,344.84000000000003
76561198078772751,5,100.0,29.979999999999997
76561198078774809,23,100.0,90.92999999999999
76561198078775483,15,100.0,91.92
76561198078777618,0,100.0,0.0
76561198078778444,0,100.0,0.0
76561198078781546,1,100.0,0.0
76561198078785802,0,100.0,0.0
76561198078787498,21,100.0,79.94
76561198078789002,59,100.0,462.74
76561198078790497,0,100.0,0.0
76561198078791742,0,100.0,0.0
76561198078796944,27,100.0,74.96
76561198078799569,0,100.0,0.0
76561198078799606,0,66.66666666666666,0.0
76561198078800007,101,100.0,736.91
76561198078800108,4,100.0,34.97
76561198078800917,7,100.0,59.96
76561198078802184,43,100.0,400.81
76561198078802993,21,100.0,261.89
76561198078804736,6,100.0,14.99
76561198078805203,33,100.0,441.78
76561198078805281,67,100.0,185.84
76561198078805700,47,100.0,264.81
76561198078807139,14,100.0,0.0
76561198078807639,4,100.0,29.979999999999997
76561198078808117,66,100.0,709.55
76561198078808929,49,100.0,317.76
76561198078810948,0,100.0,0.0
76561198078811494,20,100.0,200.88
76561198078812151,0,100.0,0.0
76561198078812809,9,100.0,27.979999999999997
76561198078813319,16,100.0,14.99
76561198078813505,71,100.0,1189.44
76561198078814031,50,100.0,676.68
76561198078814275,0,100.0,0.0
76561198078814673,0,100.0,0.0
76561198078814874,0,100.0,0.0
76561198078815230,74,100.0,595.55
76561198078815912,19,100.0,149.89000000000001
76561198078816802,35,100.0,589.72
76561198078817094,3,100.0,29.98
76561198078821619,45,100.0,496.74
76561198078821738,10,100.0,132.91
76561198078823937,62,100.0,774.58
76561198078825177,0,100.0,0.0
76561198078825892,22,100.0,34.98
76561198078826347,0,100.0,0.0
76561198078827478,67,100.0,685.5
76561198078827881,28,100.0,69.95
76561198078828166,48,100.0,366.77
76561198078829756,38,100.0,433.77
76561198078829838,0,100.0,0.0
76561198078830019,44,100.0,343.8
76561198078832453,23,100.0,364.8
76561198078832664,19,100.0,260.63
76561198078833521,64,100.0,661.54
76561198078834138,1,100.0,0.0
76561198078834223,24,100.0,275.8
76561198078836858,35,100.0,3195.12
76561198078836873,17,100.0,129.94
76561198078840415,31,100.0,734.52
76561198078840520,53,100.0,798.6
76561198078841344,0,100.0,0.0
76561198078842710,0,100.0,0.0
76561198078843911,40,50.0,511.76
76561198078844086,14,100.0,152.93
76561198078848432,0,100.0,0.0
76561198078850268,10,100.0,224.64000000000001
76561198078850839,63,100.0,418.76
76561198078854118,49,100.0,389.78
76561198078857182,85,100.0,1005.26
76561198078860607,23,100.0,229.82
76561198078863833,102,100.0,1002.91
76561198078864792,12,100.0,69.95
76561198078874982,52,100.0,567.71
76561198078876652,63,100.0,362.75
76561198078876963,32,100.0,221.89
76561198078878784,4,100.0,44.980000000000004
76561198078881762,0,100.0,0.0
